,host_is_superhost,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,number_of_reviews,instant_bookable,ano,semestre,n_amenities,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Outros,property_type_Private room in rental unit,property_type_Room in hotel,room_type_Entire home/apt,room_type_Outros,room_type_Private room,bathrooms_text_1 bath,bathrooms_text_1 private bath,bathrooms_text_1 shared bath,bathrooms_text_1.5 baths,bathrooms_text_1.5 shared baths,bathrooms_text_Outros,price
5728,0,1,52.52031,13.25327,2,1.0,1.0,1,7,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
5732,0,1,52.48171,13.36107,3,1.0,2.0,1,25,0,2022,3,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,37.0
5736,0,1,52.48119,13.32811,2,1.0,1.0,2,1,0,2022,3,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,37.0
5740,0,1,52.54116,13.41387,1,1.0,1.0,2,1,1,2022,3,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60.0
5744,0,1,52.53647,13.42049,3,2.0,2.0,2,0,0,2022,3,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,58.0
5746,0,1,52.49698,13.44408,2,1.0,1.0,1,50,1,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,72.0
5748,0,0,52.4538,13.43901,2,1.0,2.0,2,3,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,26.0
5751,0,1,52.53296,13.43295,4,2.0,2.0,2,2,0,2022,3,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,110.0
5752,0,1,52.45786,13.57712,4,1.0,3.0,1,29,0,2022,3,42,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0
5753,0,1,52.55043,13.41585,2,1.0,1.0,1,3,0,2022,3,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
5756,0,1,52.46835,13.33463,1,1.0,1.0,1,100,0,2022,3,21,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29.0
5757,0,1,52.52603,13.3407,4,1.0,1.0,1,2,0,2022,3,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28.0
5762,0,1,52.49467,13.30522,2,1.0,2.0,2,2,1,2022,3,9,0,0,0,1,0,0,0,1,1,0,0,0,0,0,24.0
5766,0,1,52.60748,13.31944,2,2.0,2.0,1,1,0,2022,3,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0
5767,0,1,52.4843,13.4433,1,1.0,1.0,2,15,0,2022,3,22,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
5770,0,1,52.55146,13.41997,4,1.0,2.0,2,5,0,2022,3,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,57.0
5771,0,1,52.52201,13.34162,2,1.0,1.0,2,12,1,2022,3,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,36.0
5774,0,1,52.45611,13.38534,2,1.0,1.0,2,3,0,2022,3,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,35.0
5775,0,1,52.55193,13.43623,4,2.0,2.0,1,285,1,2022,3,43,1,0,0,0,0,1,0,0,1,0,0,0,0,0,101.0
5776,0,0,52.54992,13.34843,3,1.0,2.0,1,141,1,2022,3,22,0,1,0,0,0,1,0,0,1,0,0,0,0,0,116.0
5781,0,1,52.49488,13.43337,2,1.0,1.0,2,3,1,2022,3,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,41.0
5784,1,1,52.532333,13.326129,4,2.0,3.0,2,110,0,2022,3,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,120.0
5790,0,1,52.54853,13.40276,4,1.0,2.0,2,12,0,2022,3,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
5795,0,0,52.49318,13.42276,2,1.0,1.0,1,0,0,2022,3,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,43.0
5796,0,1,52.50406,13.31797,4,2.0,3.0,2,23,0,2022,3,46,0,0,0,1,0,0,0,1,0,0,0,0,0,1,274.0
5800,1,1,52.51731,13.47028,4,1.0,2.0,2,210,1,2022,3,41,1,0,0,0,0,1,0,0,1,0,0,0,0,0,85.0
5801,0,1,52.54476,13.37788,4,1.0,1.0,1,4,0,2022,3,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,53.0
5802,0,1,52.53899,13.42274,2,1.0,2.0,2,18,1,2022,3,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,70.0
5803,0,0,52.55377,13.42351,5,1.0,3.0,1,1,1,2022,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,44.0
5804,0,1,52.5134,13.45258,2,1.0,1.0,2,2,0,2022,3,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,30.0
5808,0,1,52.51764,13.33602,3,1.0,1.0,2,2,0,2022,3,12,0,0,1,0,0,0,0,1,0,1,0,0,0,0,117.0
5811,0,1,52.48669,13.43118,2,1.0,2.0,1,0,0,2022,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,31.0
5813,0,1,52.48347,13.42926,2,1.0,1.0,1,4,0,2022,3,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
5826,0,1,52.55232,13.41453,2,1.0,1.0,1,1,0,2022,3,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,35.0
5835,0,1,52.48475,13.44755,3,1.0,2.0,2,2,1,2022,3,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,34.0
5838,0,1,52.53132,13.35111,2,1.0,2.0,2,2,0,2022,3,21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,29.0
5839,0,1,52.54895,13.35012,1,1.0,1.0,1,26,0,2022,3,19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
5843,0,1,52.48131,13.43727,2,1.0,1.0,2,0,0,2022,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
5845,0,1,52.50132,13.3352,2,1.0,1.0,2,29,1,2022,3,13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,37.0
5847,0,1,52.5294,13.51481,2,1.0,1.0,2,138,1,2022,3,36,0,0,1,0,0,0,0,1,0,0,1,0,0,0,39.0
5849,0,1,52.60014,13.29187,2,1.0,1.0,2,11,0,2022,3,48,0,0,1,0,0,1,0,0,1,0,0,0,0,0,79.0
5851,0,1,52.55606,13.34205,4,2.0,2.0,2,4,0,2022,3,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,80.0
5853,0,1,52.49597,13.36274,2,1.0,2.0,1,8,0,2022,3,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29.0
5856,0,0,52.50286,13.36619,1,1.0,1.0,2,2,1,2022,3,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
5858,0,1,52.53764,13.38949,2,1.0,1.0,2,205,1,2022,3,13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,53.0
5859,0,1,52.4992,13.41743,1,1.0,1.0,2,3,1,2022,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
5861,0,1,52.53641,13.38155,2,1.0,1.0,1,76,0,2022,3,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,43.0
5862,0,1,52.4819,13.36083,2,1.0,1.0,2,2,0,2022,3,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,71.0
5864,0,0,52.52921,13.40315,4,1.0,2.0,1,102,0,2022,3,32,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
5866,0,1,52.48785,13.35964,2,1.0,1.0,2,12,0,2022,3,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,28.0
5867,1,1,52.55284,13.40172,4,1.0,2.0,2,88,1,2022,3,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,175.0
5870,0,1,52.46927,13.42933,2,1.0,1.0,1,5,0,2022,3,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,89.0
5874,0,0,52.4979,13.2901,1,2.0,3.0,2,6,0,2022,3,21,0,0,0,1,0,0,0,1,0,1,0,0,0,0,80.0
5878,0,1,52.48172,13.35311,3,1.0,2.0,1,5,0,2022,3,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,46.0
5880,0,1,52.43701,13.2754,2,1.0,2.0,1,0,1,2022,3,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,28.0
5881,0,1,52.53079,13.44351,2,1.0,1.0,2,9,0,2022,3,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,33.0
5884,0,1,52.5438,13.42243,2,1.0,1.0,1,2,0,2022,3,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
5886,0,1,52.5486,13.35032,1,1.0,1.0,1,25,0,2022,3,29,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
5887,0,0,52.55121,13.37856,2,1.0,1.0,2,3,0,2022,3,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
5895,0,1,52.54702,13.43196,1,1.0,1.0,1,0,0,2022,3,22,0,0,0,1,0,0,0,1,0,0,1,0,0,0,24.0
5898,0,1,52.49643,13.34243,1,1.0,1.0,2,0,0,2022,3,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,59.0
5907,0,0,52.49508,13.44499,2,1.0,2.0,1,0,0,2022,3,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,38.0
5914,0,1,52.47404,13.44847,2,1.0,1.0,1,80,1,2022,3,15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,31.0
5923,0,1,52.51429,13.43724,3,1.0,2.0,1,2,1,2022,3,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
5927,0,1,52.49175,13.40619,2,1.0,1.0,1,19,1,2022,3,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,42.0
5928,0,1,52.54777,13.39217,3,1.0,1.0,2,43,0,2022,3,18,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33.0
5932,0,1,52.45302,13.62406,2,1.0,1.0,2,0,0,2022,3,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
5935,0,0,52.50984,13.45269,3,1.0,2.0,2,3,1,2022,3,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,48.0
5936,1,1,52.53177,13.37921,2,1.0,1.0,2,280,0,2022,3,36,0,0,0,1,0,0,0,1,0,0,1,0,0,0,49.0
5939,0,1,52.55143,13.41827,2,1.0,1.0,2,116,0,2022,3,22,0,0,0,1,0,0,0,1,0,0,1,0,0,0,52.0
5942,1,1,52.53937,13.45634,2,1.0,3.0,2,191,1,2022,3,25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,45.0
5944,0,1,52.49557,13.39931,2,1.0,1.0,2,6,0,2022,3,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,65.0
5946,0,1,52.52318,13.33963,2,1.0,1.0,2,6,0,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
5949,0,1,52.52759,13.4499,2,1.0,1.0,1,93,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,31.0
5951,0,0,52.47072,13.43281,2,1.0,1.0,2,2,0,2022,3,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
5953,0,1,52.53379,13.42184,2,1.0,1.0,1,64,1,2022,3,23,0,0,0,1,0,0,0,1,0,0,1,0,0,0,58.0
5955,0,1,52.56133,13.35455,2,1.0,1.0,2,9,0,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28.0
5962,0,1,52.55067,13.46289,2,1.0,2.0,2,1,0,2022,3,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,26.0
5970,1,1,52.51153,13.45597,4,3.0,3.0,2,1,0,2022,3,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,125.0
5973,0,1,52.49942,13.33405,3,1.0,2.0,1,3,0,2022,3,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,280.0
5975,0,0,52.51022,13.39004,2,1.0,1.0,1,58,0,2022,3,24,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
5976,0,0,52.46578,13.32707,2,1.0,2.0,1,3,0,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29.0
5978,0,1,52.52973,13.33701,2,1.0,1.0,2,4,0,2022,3,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.0
5980,0,1,52.48447,13.44511,2,1.0,1.0,2,7,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,51.0
5981,0,1,52.50529,13.34428,2,1.0,1.0,1,9,0,2022,3,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,30.0
5993,0,0,52.55092,13.37833,2,1.0,2.0,1,5,0,2022,3,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
5995,0,1,52.49245,13.39182,2,1.0,1.0,2,0,1,2022,3,20,0,0,0,1,0,0,0,1,0,0,1,0,0,0,45.0
5997,0,1,52.54501,13.416,4,2.0,3.0,2,22,1,2022,3,28,1,0,0,0,0,1,0,0,0,0,0,1,0,0,56.0
6001,0,1,52.51416,13.37973,2,1.0,1.0,2,2,0,2022,3,15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,52.0
6004,0,1,52.50313,13.41321,1,1.0,1.0,1,84,0,2022,3,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,48.0
6009,1,1,52.54403,13.36253,2,1.0,1.0,1,63,1,2022,3,39,0,0,0,1,0,0,0,1,0,0,1,0,0,0,59.0
6010,0,1,52.48787,13.36824,1,1.0,1.0,1,50,1,2022,3,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
6011,0,1,52.46605,13.4405,4,1.0,3.0,2,8,0,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,26.0
6013,1,1,52.56806,13.30228,3,1.0,2.0,1,224,0,2022,3,32,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31.0
6019,0,1,52.51632,13.4671,2,1.0,1.0,1,12,0,2022,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
6024,0,1,52.50519,13.29273,1,1.0,1.0,2,0,1,2022,3,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,80.0
6026,1,1,52.51701,13.44366,1,1.0,1.0,1,260,1,2022,3,26,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0
6035,0,0,52.51107,13.45571,3,1.0,2.0,2,3,0,2022,3,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,35.0
6036,0,0,52.50314,13.26206,3,1.0,2.0,1,2,1,2022,3,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,22.0
6042,0,1,52.5492,13.34658,2,1.0,1.0,2,2,1,2022,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,26.0
6045,0,1,52.48972,13.41342,2,1.0,1.0,2,1,0,2022,3,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,44.0
6048,0,0,52.50114,13.26311,1,1.0,1.0,2,10,1,2022,3,11,0,0,1,0,0,0,0,1,0,1,0,0,0,0,69.0
6050,0,1,52.49744,13.43915,4,2.0,2.0,1,0,0,2022,3,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,51.0
6051,0,0,52.48987,13.41658,2,1.0,1.0,1,1,0,2022,3,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33.0
6052,0,1,52.46919,13.43832,2,1.0,1.0,2,8,0,2022,3,43,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60.0
6056,0,0,52.54808,13.40906,2,1.0,1.0,2,2,1,2022,3,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,48.0
6057,0,1,52.53277,13.34181,2,1.0,1.0,2,150,1,2022,3,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,90.0
6058,0,0,52.54496,13.37253,2,1.0,1.0,2,1,0,2022,3,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30.0
6062,0,1,52.55426,13.38507,2,1.0,1.0,2,4,1,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,32.0
6066,0,1,52.55557,13.37825,2,1.0,1.0,2,2,0,2022,3,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.0
6072,0,1,52.51251,13.49068,3,1.0,1.0,2,195,1,2022,3,32,0,0,0,1,0,0,0,1,0,0,1,0,0,0,55.0
6078,0,1,52.47329,13.42336,2,1.0,1.0,2,8,1,2022,3,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,125.0
6080,0,1,52.53271,13.34848,3,1.0,2.0,2,1,0,2022,3,17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35.0
6082,0,1,52.51474,13.30561,2,1.0,1.0,1,2,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
6083,0,1,52.54295,13.42266,2,1.0,3.0,1,3,0,2022,3,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,70.0
6087,0,1,52.51073,13.4592,2,1.0,1.0,2,11,0,2022,3,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,38.0
6090,0,1,52.48389,13.44584,4,1.0,2.0,2,2,0,2022,3,15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,53.0
6091,0,1,52.53974,13.41186,4,1.0,1.0,1,3,1,2022,3,13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31.0
6093,0,1,52.45207,13.51635,2,1.0,2.0,1,5,1,2022,3,27,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
6094,0,1,52.53305,13.37193,2,1.0,1.0,1,46,0,2022,3,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,78.0
6100,0,1,52.5138,13.38149,4,2.0,2.0,2,59,0,2022,3,33,1,0,0,0,0,1,0,0,0,0,0,0,0,1,350.0
6102,0,0,52.49495,13.4331,2,1.0,1.0,1,2,1,2022,3,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25.0
6103,0,1,52.52273,13.35554,2,1.0,1.0,2,67,1,2022,3,25,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
6105,0,0,52.45429,13.52218,2,1.0,1.0,1,0,1,2022,3,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
6109,0,1,52.48451,13.44383,2,1.0,1.0,2,1,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60.0
6114,0,0,52.53712,13.41,1,1.0,1.0,2,2,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
6117,0,1,52.49128,13.3217,4,1.0,1.0,2,6,0,2022,3,22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,61.0
6119,0,0,52.43017,13.48658,6,3.0,3.0,1,0,1,2022,3,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,33.0
6121,1,1,52.58616,13.38608,3,1.0,1.0,2,52,0,2022,3,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,180.0
6124,0,1,52.51501,13.45824,2,1.0,1.0,2,1,0,2022,3,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
6129,0,1,52.55026,13.41992,2,1.0,1.0,2,98,0,2022,3,24,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29.0
6130,0,1,52.45116,13.47721,4,2.0,2.0,2,1,1,2022,3,42,0,0,1,0,0,1,0,0,0,0,0,1,0,0,100.0
6131,0,1,52.53481,13.4029,2,1.0,1.0,2,6,0,2022,3,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,95.0
6137,0,1,52.52805,13.33535,2,1.0,1.0,2,7,0,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
6143,0,1,52.56741,13.38573,2,1.0,1.0,2,12,1,2022,3,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,26.0
6148,0,1,52.51017,13.46349,2,1.0,1.0,2,125,0,2022,3,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
6150,0,1,52.47558,13.44831,2,1.0,1.0,2,0,0,2022,3,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,73.0
6156,0,0,52.55397,13.40929,1,1.0,1.0,2,1,0,2022,3,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0
6161,0,1,52.53508,13.40526,1,1.0,1.0,2,15,0,2022,3,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,95.0
6167,0,0,52.50153,13.44064,2,1.0,1.0,2,1,0,2022,3,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
6168,0,1,52.51035,13.46064,2,1.0,1.0,2,9,0,2022,3,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,78.0
6174,0,1,52.55463,13.3893,3,1.0,3.0,1,0,0,2022,3,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
6176,0,0,52.47,13.45539,3,1.0,1.0,1,11,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33.0
6183,0,1,52.47225,13.44714,5,2.0,3.0,2,4,0,2022,3,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,120.0
6184,0,1,52.47385,13.42328,4,1.0,2.0,2,7,1,2022,3,19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,41.0
6186,0,1,52.54479,13.45326,4,2.0,2.0,2,36,1,2022,3,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,49.0
6187,0,0,52.49598,13.43396,2,1.0,1.0,2,5,0,2022,3,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
6188,0,1,52.54494,13.43098,1,1.0,2.0,2,0,1,2022,3,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0
6191,0,1,52.51484,13.46951,2,1.0,1.0,2,2,0,2022,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28.0
6197,0,0,52.50515,13.49657,2,1.0,1.0,2,1,1,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,39.0
6204,0,0,52.49341,13.35245,2,1.0,1.0,2,0,0,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,49.0
6206,0,0,52.4768,13.42229,2,1.0,2.0,2,3,0,2022,3,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28.0
6208,1,1,52.4975,13.42214,4,1.0,2.0,1,417,0,2022,3,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,128.0
6209,0,1,52.53477,13.35244,2,1.0,1.0,2,5,0,2022,3,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28.0
6213,0,1,52.49525,13.42213,2,1.0,2.0,2,1,1,2022,3,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
6217,0,1,52.51873,13.46294,2,1.0,1.0,2,0,0,2022,3,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,51.0
6221,0,1,52.55002,13.43437,2,1.0,1.0,2,96,1,2022,3,44,0,0,0,1,0,0,0,1,0,0,1,0,0,0,114.0
6222,0,0,52.5141,13.43591,2,1.0,1.0,2,0,1,2022,3,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
6224,0,1,52.47823,13.34373,4,1.0,2.0,2,13,0,2022,3,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,67.0
6227,0,0,52.51833,13.41159,2,1.0,1.0,2,17,0,2022,3,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,90.0
6228,1,1,52.537189,13.39626,2,1.0,1.0,2,205,1,2022,3,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,87.0
6230,0,1,52.55459,13.40666,3,2.0,2.0,2,6,0,2022,3,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,55.0
6236,0,0,52.49867,13.46554,3,1.0,1.0,1,9,1,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
6237,0,1,52.53416,13.4056,2,1.0,1.0,1,9,1,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,55.0
6241,0,1,52.5672,13.41753,2,1.0,1.0,1,5,1,2022,3,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
6242,1,1,52.507101278359045,13.414742523612835,4,1.0,2.0,2,66,1,2022,3,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,197.0
6244,0,0,52.47367,13.45126,2,1.0,1.0,2,4,1,2022,3,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
6246,1,1,52.54114,13.41528,4,3.0,3.0,2,67,1,2022,3,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,148.0
6249,0,1,52.55111,13.41718,3,1.0,1.0,2,0,1,2022,3,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,47.0
6253,0,1,52.52096,13.38443,2,1.0,1.0,1,7,0,2022,3,20,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
6254,0,1,52.54183,13.41409,2,1.0,1.0,1,4,1,2022,3,13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,46.0
6260,0,1,52.51016,13.28991,2,1.0,1.0,1,24,1,2022,3,24,0,0,0,1,0,0,0,1,0,1,0,0,0,0,68.0
6263,0,1,52.49477,13.43139,3,1.0,2.0,2,7,1,2022,3,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,36.0
6265,0,1,52.51854,13.46313,1,1.0,1.0,2,3,1,2022,3,15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
6268,0,0,52.53977,13.41315,2,1.0,1.0,2,11,0,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
6269,0,1,52.5604,13.38108,2,1.0,1.0,1,1,1,2022,3,27,0,0,0,1,0,0,0,1,0,0,1,0,0,0,55.0
6279,0,1,52.48496,13.43479,2,1.0,1.0,2,3,0,2022,3,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
6281,0,1,52.49393,13.41974,2,1.0,1.0,1,14,1,2022,3,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0
6282,0,1,52.51335,13.46806,3,1.0,1.0,2,5,0,2022,3,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,35.0
6283,0,1,52.52662,13.40707,2,1.0,1.0,2,18,0,2022,3,13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,65.0
6284,0,1,52.5094,13.40522,3,1.0,2.0,2,35,1,2022,3,29,1,0,0,0,0,1,0,0,1,0,0,0,0,0,112.0
6285,1,1,52.49593,13.42293,4,1.0,2.0,1,424,0,2022,3,45,1,0,0,0,0,1,0,0,1,0,0,0,0,0,120.0
6286,0,1,52.56856,13.39621,6,2.0,2.0,1,77,1,2022,3,27,0,0,1,0,0,1,0,0,0,0,0,1,0,0,110.0
6290,0,0,52.49985,13.44412,2,1.0,1.0,1,0,1,2022,3,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,30.0
6297,0,0,52.50483,13.3689,2,1.0,1.0,2,0,1,2022,3,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
6299,0,1,52.51884,13.28705,2,1.0,1.0,1,27,0,2022,3,23,0,0,1,0,0,1,0,0,1,0,0,0,0,0,50.0
6301,0,1,52.44753,13.44438,2,1.0,1.0,1,5,0,2022,3,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,75.0
6307,0,1,52.52057,13.46779,2,1.0,1.0,2,0,1,2022,3,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,65.0
6309,0,0,52.52448,13.33214,2,1.0,1.0,2,0,0,2022,3,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,39.0
6310,0,1,52.54926,13.35377,1,1.0,1.0,1,6,1,2022,3,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
